s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
194.5709549;47.1701059;-63.5487675;2.8129341;-0.0266115;8.904105;2.5836635
194.6709399;47.1377084;-63.6433582;2.8103024;-0.0260297;8.9330701;2.6143464
194.770925;47.1050648;-63.7378645;2.8077289;-0.0254478;8.9622839;2.645454
194.8709101;47.0721809;-63.8322871;2.8052136;-0.0248661;8.9917487;2.6769802
194.9708952;47.0390623;-63.926628;2.8027565;-0.0242843;9.0214667;2.7089495
195.0708802;47.0057148;-64.0208878;2.8003575;-0.0237026;9.0514402;2.7413567
195.1708653;46.9721439;-64.1150688;2.7980167;-0.0231208;9.0816716;2.7742262
195.2708504;46.9383555;-64.2091714;2.795734;-0.0225392;9.1121634;2.807553
195.3708355;46.904355;-64.3031981;2.7935095;-0.0219574;9.1429179;2.8413614
195.4708205;46.8701482;-64.3971495;2.7913432;-0.0213757;9.1739379;2.8756473
195.5708056;46.8357406;-64.4910281;2.789235;-0.0207938;9.2052257;2.9104354
195.6707907;46.8011381;-64.5848344;2.787185;-0.020212;9.2367841;2.9457213
195.7707758;46.7663459;-64.6785711;2.7851932;-0.0196301;9.2686157;2.981529
195.8707608;46.7313699;-64.7722388;2.7832596;-0.0190482;9.3007233;3.0178566
195.9707459;46.6962155;-64.8658403;2.7813842;-0.0184662;9.3331096;3.0547293
196.070731;46.6608884;-64.9593761;2.7795669;-0.0178841;9.3657775;3.0921421
196.1707161;46.625394;-65.0528492;2.7778079;-0.017302;9.39873;3.1301167
196.2707011;46.5897381;-65.1462602;2.776107;-0.0167198;9.4319698;3.1686595
196.3706862;46.5539259;-65.2396121;2.7744644;-0.0161373;9.4655001;3.2078045
196.4706713;46.5179634;-65.3329054;2.7728801;-0.0155547;9.499324;3.2475471
196.5706564;46.4818555;-65.4261433;2.771354;-0.0149715;9.5334448;3.2879426
196.6706414;46.4456084;-65.5193264;2.7698862;-0.0143869;9.567866;3.3290694
196.7706265;46.4092271;-65.6124579;2.7684772;-0.0137969;9.6025921;3.3713234
196.8706116;46.3727175;-65.7055385;2.7671273;-0.0132027;9.6376314;3.4146061
196.9705967;46.3360849;-65.7985715;2.7658378;-0.0125917;9.6729912;3.4601211
197.0705817;46.2993354;-65.8915576;2.7646094;-0.0119776;9.7086909;3.5066179
197.1705668;46.2624744;-65.9845003;2.7634431;-0.0113509;9.7447369;3.5550226
197.2705519;46.2255081;-66.0774005;2.7623396;-0.010718;9.7811449;3.6047504
197.3705369;46.1884421;-66.1702616;2.7613008;-0.0100603;9.8179244;3.6550227
197.470522;46.1512829;-66.2630848;2.7603278;-0.0094056;9.8550766;3.6329675
197.5705071;46.1140362;-66.3558738;2.7594195;-0.0087636;9.8918663;3.6111168
197.6704922;46.0767085;-66.4486292;2.758575;-0.0081589;9.9282997;3.5894676
197.7704772;46.0393046;-66.5413551;2.7577818;-0.0077071;9.9643826;3.5680164
197.8704623;46.0018297;-66.634051;2.7570333;-0.0073011;10.0001209;3.5467602
197.9704474;45.9642865;-66.7267206;2.7563142;-0.0070838;10.0355201;3.525696
198.0704325;45.9266782;-66.8193624;2.7556168;-0.0068698;10.0705858;3.5048207
198.1704175;45.8890057;-66.9119795;2.7549399;-0.0066695;10.1053232;3.4841314
198.2704026;45.851272;-67.0045702;2.754284;-0.0063733;10.1397377;3.4636252
198.3703877;45.8134793;-67.097138;2.7536813;-0.0056818;10.1738342;3.4432995
198.4703728;45.7756343;-67.1896835;2.7531481;-0.0049594;10.2076177;3.4231515
198.5703578;45.7377434;-67.2822108;2.7526947;-0.0041102;10.241093;3.4031786
198.6703429;45.6998145;-67.3747223;2.7523253;-0.0033513;10.274265;3.3833782
198.770328;45.6618542;-67.4672212;2.7520095;-0.002965;10.3071381;3.3637477
198.8703131;45.6238665;-67.5597087;2.7517317;-0.0026465;10.3397169;3.3442848
198.9702981;45.585854;-67.652186;2.7514691;-0.0026073;10.3720057;3.324987
199.0702832;45.5478174;-67.7446535;2.7512102;-0.0025821;10.4040088;3.305852
199.1702683;45.5097569;-67.8371111;2.7509504;-0.0026142;10.4357305;3.2868774
199.2702534;45.4716722;-67.9295588;2.7506874;-0.0026463;10.4671748;3.2680611
199.3702384;45.4335631;-68.0219964;2.7504212;-0.0026785;10.4983458;3.2494009
199.4702235;45.3954292;-68.1144238;2.7501518;-0.0027106;10.5292472;3.2308945
199.5702086;45.3572703;-68.2068408;2.7498792;-0.0027427;10.559883;3.2125399
199.6701937;45.319086;-68.2992474;2.7496034;-0.0027748;10.5902569;0.9096532
199.7701787;45.2808761;-68.3916434;2.7493243;-0.002807;10.5988417;-5.1142877
199.8701638;45.2426402;-68.4840286;2.7490421;-0.0028391;10.5504853;-5.1096949
199.9701489;45.2043781;-68.576403;2.7487566;-0.0028712;10.50195;-5.1051686
200.070134;45.1660895;-68.6687664;2.7484679;-0.0029034;10.4532326;-5.1007087
200.170119;45.1277741;-68.7611187;2.748176;-0.0029355;10.40433;-5.0963153
200.2701041;45.0894316;-68.8534598;2.7478809;-0.0029676;10.3552389;-5.091988
200.3700892;45.0510617;-68.9457894;2.7475826;-0.0029998;10.3059559;-5.087727
200.4700743;45.0126641;-69.0381076;2.747281;-0.0030319;10.2564776;-5.0835323
200.5700593;44.9742385;-69.130414;2.7469763;-0.003064;10.2068006;-5.0794035
200.6700444;44.9357847;-69.2227088;2.7466683;-0.0030961;10.1569212;-5.0753407
200.7700295;44.8973023;-69.3149916;2.7463571;-0.0031283;10.1068359;-5.0713438
200.8700146;44.858791;-69.4072624;2.7460427;-0.0031604;10.0565409;-5.0674133
200.9699996;44.8202505;-69.4995209;2.7457251;-0.0031925;10.0060324;-5.060013
201.0699847;44.7816806;-69.5917673;2.745404;-0.0032603;9.9553419;-5.0382949
201.1699698;44.7430805;-69.6840009;2.7450673;-0.0034755;9.9046112;-5.0012206
201.2699549;44.7044483;-69.7762211;2.7447074;-0.0038533;9.8539956;-4.9003065
201.3699399;44.66578;-69.8684262;2.7442697;-0.004903;9.8041478;-4.7910531
201.469925;44.6270664;-69.9606123;2.7437259;-0.0060615;9.7551651;-4.6415601
201.5699101;44.5882966;-70.0527746;2.7430395;-0.0076695;9.7074751;-4.500406
201.6698951;44.5494561;-70.1449072;2.7421928;-0.0092185;9.6610106;-4.3844202
201.7698802;44.5105311;-70.2370037;2.7412058;-0.0105237;9.6155277;-4.2833859
201.8698653;44.4715089;-70.3290598;2.7400898;-0.011689;9.5708841;-4.2366814
201.9698504;44.4323802;-70.4210694;2.7388917;-0.0122766;9.5265216;-4.1961257
202.0698354;44.393138;-70.5130325;2.7376354;-0.0128062;9.4823791;-4.1777299
202.1698205;44.3537789;-70.6049437;2.7363404;-0.0130965;9.4382251;-4.1598524
202.2698056;44.3142987;-70.6968053;2.7350165;-0.0133861;9.3940538;-4.1426985
202.3697907;44.2746964;-70.7886121;2.7336637;-0.0136725;9.3498572;-4.1259226
202.4697757;44.2349679;-70.8803664;2.7322823;-0.0139597;9.305631;-4.1093668
202.5697608;44.195112;-70.9720635;2.7308721;-0.0142494;9.2613724;-4.0934373
202.6697459;44.1551249;-71.0637054;2.7294329;-0.014537;9.217074;-4.0787183
202.769731;44.1150052;-71.1552876;2.7279655;-0.0148154;9.1727221;-4.0622448
202.869716;44.0747493;-71.2468115;2.72647;-0.0151198;9.1283352;-4.0372777
202.9697011;44.0343555;-71.3382734;2.7249376;-0.0155325;9.0840062;-4.0048677
203.0696862;43.9938194;-71.4296732;2.723363;-0.0160434;9.0398183;-3.9396577
203.1696713;43.9531366;-71.5210069;2.7217127;-0.0169677;8.9961381;-3.8724881
203.2696563;43.9122986;-71.6122722;2.7199696;-0.0179323;8.9529949;-3.7929814
203.3696414;43.8712972;-71.7034633;2.7181199;-0.019068;8.9105351;-3.7151489
203.4696265;43.8301217;-71.7945768;2.7161566;-0.0202012;8.8687494;-3.6396447
203.5696116;43.7887625;-71.8856063;2.7140807;-0.0213226;8.8276212;-3.5654459
203.6695966;43.7472091;-71.976548;2.7118927;-0.0224448;8.7871448;-3.4923642
203.7695817;43.705452;-72.0673956;2.7095923;-0.0235695;8.7473164;-3.4205745
203.8695668;43.6634807;-72.1581451;2.7071795;-0.0246939;8.7081302;-3.3500562
203.9695519;43.6212857;-72.2487901;2.7046543;-0.0258178;8.6695802;-3.2808859
204.0695369;43.5788565;-72.3393266;2.7020167;-0.0269395;8.6316592;-3.2135866
204.169522;43.536184;-72.4297477;2.6992676;-0.0280514;8.594354;-3.1485557
204.2695071;43.4932577;-72.5200495;2.6964075;-0.0291473;8.5576459;-3.0896576
204.3694922;43.4500689;-72.6102251;2.6934419;-0.0301735;8.5214707;-3.0325333
204.4694772;43.4066078;-72.7002708;2.6903738;-0.0311883;8.4858145;-2.9798777
204.5694623;43.3628666;-72.7901797;2.6872072;-0.0321536;8.4506308;-2.9281036
204.6694474;43.3188361;-72.8799485;2.683944;-0.0331185;8.4159151;-2.8773711
204.7694325;43.274509;-72.96957;2.6805846;-0.0340802;8.3816609;-2.8275312
204.8694175;43.2298764;-73.0590409;2.677129;-0.0350406;8.347863;-2.7789696
204.9694026;43.1849311;-73.1483539;2.6735778;-0.0359936;8.3145118;-2.731255
205.0693877;43.1396641;-73.2375055;2.6699313;-0.0369452;8.2816023;-2.6847764
205.1693728;43.0940687;-73.3264884;2.6661902;-0.0378892;8.2491249;-2.6389866
205.2693578;43.048136;-73.4152988;2.6623546;-0.0388333;8.2170763;-2.5939614
205.3693429;43.0018592;-73.5039293;2.6584247;-0.039776;8.1854522;-2.5495727
205.469328;42.9552299;-73.592376;2.6544006;-0.0407189;8.1542498;-2.5058857
205.5693131;42.9082414;-73.6806312;2.6502822;-0.0416608;8.1234652;-2.4627879
205.6692981;42.8608851;-73.7686908;2.6460696;-0.042603;8.093096;-2.420336
205.7692832;42.8131547;-73.856547;2.6417629;-0.0435443;8.0631389;-2.3784203
205.8692683;42.7650418;-73.9441954;2.6373621;-0.0444862;8.0335917;-2.3370854
205.9692534;42.7165399;-74.0316281;2.6328671;-0.0454276;8.0044518;-2.2962387
206.0692384;42.667641;-74.1188404;2.6282779;-0.0463697;7.9757175;-2.2559196
206.1692235;42.6183386;-74.2058243;2.6235945;-0.0473117;7.9473865;-2.2160403
206.2692086;42.568625;-74.2925747;2.6188169;-0.0482545;7.9194577;-2.1766311
206.3691936;42.5184937;-74.3790836;2.6139451;-0.0491975;7.8919294;-2.1376138
206.4691787;42.4679372;-74.4653455;2.6089788;-0.0501415;7.8648007;-2.099012
206.5691638;42.4169492;-74.5513523;2.6039182;-0.051086;7.8380706;-2.0607524
206.6691489;42.3655222;-74.6370979;2.5987631;-0.0520319;7.8117387;-2.0228457
206.7691339;42.3136501;-74.7225745;2.5935134;-0.0529786;7.7858046;-1.985234
206.869119;42.2613258;-74.8077754;2.5881689;-0.0539269;7.7602684;-1.9479252
206.9691041;42.2085429;-74.8926928;2.5827296;-0.0548764;7.7351301;-1.9108582
207.0690892;42.1552949;-74.9773193;2.5771952;-0.0558277;7.7103906;-1.8740156
207.1690742;42.1015753;-75.0616473;2.5715656;-0.056781;7.6860508;-1.8373669
207.2690593;42.0473779;-75.1456689;2.5658406;-0.0577364;7.6621118;-1.800902
207.3690444;41.9926963;-75.2293764;2.56002;-0.0586939;7.6385752;-1.7645805
207.4690295;41.9375245;-75.3127612;2.5541035;-0.0596538;7.6154427;-1.7283688
207.5690145;41.8818561;-75.395816;2.5480909;-0.0606164;7.5927166;-1.6922227
207.6689996;41.8256857;-75.4785312;2.5419819;-0.0615822;7.5703997;-1.6560278
207.7689847;41.7690066;-75.5608997;2.5357761;-0.0625528;7.5484962;-1.6199183
207.8689698;41.7118141;-75.6429113;2.5294731;-0.0635257;7.5270087;-1.5840637
207.9689548;41.6541011;-75.7245589;2.5230729;-0.0644976;7.5059373;-1.5480782
208.0689399;41.5958635;-75.8058316;2.5165754;-0.0654748;7.4852873;-1.5113853
208.168925;41.5370942;-75.8867225;2.5099793;-0.0664674;7.4650716;-1.4745883
208.2689101;41.4777898;-75.9672196;2.5032838;-0.0674642;7.4452951;-1.4376687
208.3688951;41.4179424;-76.0473165;2.4964883;-0.0684653;7.4259632;-1.4013617
208.4688802;41.3575496;-76.127;2.4895927;-0.069457;7.4070708;-1.3689097
208.5688653;41.2966034;-76.2062642;2.4826019;-0.0703803;7.3885694;-1.3366473
208.6688504;41.2351025;-76.2850954;2.4755187;-0.0713015;7.3704591;-1.3061089
208.7688354;41.1730395;-76.3634885;2.468345;-0.0721922;7.3527196;-1.2753135
208.8688205;41.1104142;-76.4414291;2.4610822;-0.0730883;7.3353569;-1.2442202
208.9688056;41.0472188;-76.5189127;2.4537293;-0.0739904;7.3183778;-1.2128946
209.0687907;40.9834543;-76.5959237;2.4462862;-0.074897;7.3017882;-1.18153
209.1687757;40.9191123;-76.6724582;2.4387521;-0.0758041;7.2855913;-1.1498307
209.2687608;40.854195;-76.7484995;2.4311274;-0.0767168;7.2697942;-1.1177638
209.3687459;40.7886932;-76.8240441;2.4234108;-0.0776356;7.2544048;-1.0853063
209.468731;40.7226102;-76.8990743;2.4156024;-0.0785604;7.2394309;-1.0525087
209.568716;40.6559364;-76.973587;2.4077009;-0.0794899;7.2248799;-1.0192433
209.6687011;40.5886763;-77.0475633;2.3997066;-0.0804261;7.2107608;-0.985445
209.7686862;40.5208195;-77.1210006;2.3916178;-0.0813699;7.1970836;-0.9513474
209.8686713;40.4523717;-77.193879;2.3834348;-0.0823163;7.1838549;-0.9179508
209.9686563;40.383322;-77.2661962;2.3751577;-0.0832457;7.1710674;-0.8842952
210.0686414;40.3136775;-77.3379314;2.3667879;-0.0841764;7.1587272;-0.8519334
210.1686265;40.2434267;-77.4090829;2.3583262;-0.0850778;7.1468185;-0.8191029
210.2686116;40.1725785;-77.479629;2.3497747;-0.0859839;7.1353499;-0.786466
210.3685966;40.1011209;-77.5495689;2.3411324;-0.0868814;7.1243209;-0.7533748
210.4685817;40.0290642;-77.6188798;2.3324007;-0.0877824;7.1137399;-0.7209964
210.5685668;39.956396;-77.6875613;2.3235794;-0.0886639;7.103599;-0.6880608
210.6685518;39.8831281;-77.7555901;2.3146703;-0.0895502;7.0939077;-0.6554077
210.7685369;39.8092476;-77.8229659;2.3056726;-0.0904245;7.084664;-0.6224843
210.868522;39.7347674;-77.8896653;2.2965879;-0.0912973;7.0758735;-0.5911064
210.9685071;39.6596747;-77.9556881;2.2874175;-0.0921324;7.067516;-0.5585272
211.0684921;39.5839843;-78.0210101;2.2781637;-0.0929839;7.05961;-0.5243075
211.1684772;39.5076825;-78.0856316;2.2688225;-0.0938598;7.0521804;-0.4870076
211.2684623;39.4307853;-78.149528;2.259394;-0.0947878;7.0452722;-0.436907
211.3684474;39.3532785;-78.2126985;2.2498577;-0.0959593;7.039069;-0.3843872
211.4684324;39.2751758;-78.2751171;2.2402045;-0.097164;7.0336069;-0.3239314
211.5684175;39.1964631;-78.3367795;2.230422;-0.09851;7.0290006;-0.2648354
211.6684026;39.1171547;-78.3976577;2.2205054;-0.0998089;7.0252324;-0.2200098
211.7683877;39.0372356;-78.4577472;2.2104759;-0.1008036;7.0221005;-0.1904766
211.8683727;38.9567227;-78.5170224;2.2003507;-0.1014779;7.0193879;-0.1904766
211.9683578;38.8756073;-78.5754836;2.1902432;-0.1006963;7.0166742;-0.1479845
212.0683429;38.7939116;-78.6331221;2.180215;-0.0998611;7.0145651;-0.103792
212.168328;38.7116402;-78.6899454;2.170283;-0.0988057;7.0130855;-0.0497301
212.268313;38.6288156;-78.7459503;2.1604558;-0.09781;7.0123765;0.0002516
212.3682981;38.5454431;-78.8011451;2.1507166;-0.0969984;7.0123801;0.040157
212.4682832;38.4615439;-78.8555257;2.1410582;-0.0962666;7.0129526;0.0753386
212.5682683;38.3771214;-78.9090982;2.1314538;-0.0958477;7.0140266;0.0944359
212.6682533;38.2921916;-78.9618578;2.1218916;-0.0954229;7.0153727;0.1134577
212.7682384;38.20676;-79.0138062;2.1123728;-0.0949813;7.0169896;0.1329517
212.8682235;38.1208409;-79.0649398;2.1028979;-0.0945331;7.0188837;0.1524057
212.9682086;38.0344404;-79.1152602;2.0934716;-0.0940186;7.0210544;0.1747671
213.0681936;37.947573;-79.1647649;2.0840968;-0.0935082;7.0235428;0.1965264
213.1681787;37.8602444;-79.2134564;2.0747729;-0.0929976;7.0263399;0.2179064
213.2681638;37.7724686;-79.2613329;2.0655;-0.0924831;7.0294401;0.2391066
213.3681489;37.6842521;-79.3083966;2.0562802;-0.0919387;7.0328402;0.2614292
213.4681339;37.5956084;-79.3546465;2.0471148;-0.0913945;7.036556;0.2833648
213.568119;37.5065441;-79.4000854;2.0380048;-0.0908318;7.0405813;0.3058604
213.6681041;37.4170725;-79.4447127;2.028951;-0.0902678;7.0449235;0.3280596
213.7680892;37.3272;-79.4885315;2.0199547;-0.0896834;7.049578;0.3509256
213.8680742;37.2369401;-79.5315419;2.0110168;-0.0891028;7.0545534;0.373255
213.9680593;37.1462987;-79.5737472;2.002137;-0.0885175;7.0598416;0.3954887
214.0680444;37.0552891;-79.6151479;1.9933157;-0.0879388;7.0654405;0.4170691
214.1680295;36.9639173;-79.6557476;1.9845517;-0.0873666;7.0713401;0.438025
214.2680145;36.872196;-79.6955468;1.9758447;-0.0868028;7.0775309;0.4582754
214.3679996;36.780131;-79.7345492;1.9671933;-0.0862496;7.084002;0.4777306
214.4679847;36.6877349;-79.7727555;1.9585972;-0.0856996;7.0907416;0.496772
214.5679698;36.595013;-79.8101694;1.9500561;-0.0851469;7.097743;0.5157225
214.6679548;36.5019777;-79.8467919;1.9415701;-0.084602;7.1050042;0.5340462
214.7679399;36.4086342;-79.8826267;1.9331378;-0.0840681;7.1125156;0.5516105
214.867925;36.3149944;-79.9176751;1.9247588;-0.0835372;7.1202657;0.5688243
214.96791;36.2210634;-79.9519408;1.9164329;-0.083005;7.1282489;0.5859228
215.0678951;36.126853;-79.9854251;1.9081608;-0.0824331;7.1364626;0.6048719
215.1678802;36.032368;-80.0181326;1.8999524;-0.0817584;7.1449321;0.6288784
215.2678653;35.9376208;-80.0500659;1.8918117;-0.0810642;7.1537272;0.6536374
215.3678503;35.8426158;-80.0812309;1.8837438;-0.0803165;7.162857;0.6808967
215.4678354;35.7473659;-80.1116313;1.8757503;-0.0795911;7.1723552;0.7067519
215.5678205;35.6518748;-80.1412734;1.8678266;-0.0789063;7.1822008;0.7302824
215.6678056;35.5561551;-80.1701605;1.8599712;-0.0782262;7.1923601;0.7533761
215.7677906;35.4602102;-80.1982987;1.8521835;-0.0775507;7.2028256;0.7760522
215.8677757;35.364052;-80.2256915;1.8444632;-0.0768806;7.2135902;0.7982865
215.9677608;35.2676842;-80.252345;1.8368095;-0.0762163;7.2246465;0.8200731
216.0677459;35.1711179;-80.2782627;1.8292221;-0.0755572;7.2359869;0.8414514
216.1677309;35.0743568;-80.3034507;1.8217001;-0.0749039;7.2476046;0.8624019
216.267716;34.9774115;-80.3279129;1.8142435;-0.0742519;7.2594922;0.8831767
216.3677011;34.8802856;-80.3516551;1.806852;-0.0735985;7.271646;0.9039307
216.4676862;34.7829893;-80.3746815;1.7995255;-0.0729694;7.2840644;0.9233061
216.5676712;34.6855261;-80.3969977;1.7922591;-0.0723793;7.2967272;0.9405383
216.6676563;34.5879053;-80.4186078;1.7850513;-0.0718111;7.3096038;0.9565565
216.7676414;34.4901306;-80.4395166;1.777898;-0.0712776;7.3226765;0.970691
216.8676265;34.3922104;-80.4597279;1.7707979;-0.0707433;7.3359185;0.984859
216.9676115;34.2941487;-80.4792463;1.7637515;-0.0702062;7.3493294;0.9991737
217.0675966;34.1959534;-80.4980756;1.7567587;-0.0696698;7.3629102;1.0134551
217.1675817;34.0976284;-80.5162206;1.7498197;-0.0691324;7.3766597;1.0277936
217.2675668;33.9991811;-80.5336855;1.7429342;-0.068598;7.3905775;1.0419796
217.3675518;33.9006157;-80.5504748;1.736102;-0.0680667;7.4046608;1.0560135
217.4675369;33.8019388;-80.5665928;1.7293232;-0.0675203;7.4189064;1.0708922
217.567522;33.7031548;-80.5820444;1.7226006;-0.0669525;7.4333249;1.0869806
217.6675071;33.6042701;-80.5968343;1.7159351;-0.0663668;7.4479314;1.1040787
217.7674921;33.505289;-80.6109678;1.7093299;-0.0657563;7.4627384;1.1225716
217.8674772;33.4062176;-80.6244502;1.7027857;-0.065147;7.4777634;1.1410131
217.9674623;33.3070601;-80.637287;1.6963025;-0.0645377;7.4930044;1.1594779
218.0674474;33.2078224;-80.6494836;1.6898791;-0.0639732;7.5084603;1.1754408
218.1674324;33.1085082;-80.6610452;1.6835084;-0.0634607;7.5240965;1.1885087
218.2674175;33.0091232;-80.6719764;1.6771873;-0.0630164;7.5398737;1.1977627
218.3674026;32.9096708;-80.6822812;1.6709049;-0.06265;7.5557403;1.202661
218.4673877;32.810156;-80.6919628;1.6646589;-0.0622936;7.5716384;1.2070978
218.5673727;32.7105826;-80.7010244;1.6584478;-0.0619488;7.5875616;1.2109809
218.6673578;32.6109551;-80.709469;1.6522711;-0.0616025;7.6035026;1.215064
218.7673429;32.5112774;-80.7172999;1.6461291;-0.0612544;7.6194638;1.2193677
218.867328;32.4115537;-80.7245201;1.6400219;-0.0609115;7.6354479;1.2234784
218.967313;32.3117877;-80.7311329;1.6339485;-0.0605737;7.6514524;1.2274026
219.0672981;32.2119836;-80.7371413;1.6279086;-0.0602485;7.6674747;1.230709
219.1672832;32.112145;-80.7425484;1.6219003;-0.0599354;7.6835066;1.2334146
219.2672683;32.0122758;-80.7473572;1.6159244;-0.0595801;7.6995402;1.2387374
219.3672533;31.9123795;-80.7515709;1.6099869;-0.0591877;7.7156095;1.2463816
219.4672384;31.8124602;-80.7551934;1.6040899;-0.0587479;7.7317442;1.2569589
219.5672235;31.7125213;-80.7582289;1.59824;-0.0582675;7.7479819;1.2700589
219.6672085;31.6125666;-80.7606822;1.592438;-0.0577916;7.7643543;1.2829669
219.7671936;31.5125991;-80.7625578;1.5866833;-0.0573191;7.7808581;1.2957545
219.8671787;31.412623;-80.7638605;1.5809758;-0.0568496;7.7974909;1.3084497
219.9671638;31.3126406;-80.7645949;1.575315;-0.0563825;7.8142508;1.3210831
220.0671488;31.2126561;-80.7647657;1.569701;-0.0559142;7.8311361;1.3338888
220.1671339;31.1126717;-80.7643775;1.5641339;-0.0554453;7.8481482;1.3468257
220.267119;31.0126915;-80.763435;1.5586136;-0.0549763;7.865288;1.3598622
220.3671041;30.9127174;-80.7619429;1.5531402;-0.0545076;7.8825559;1.3729862
220.4670891;30.8127537;-80.759906;1.5477137;-0.0540383;7.8999521;1.3862461
220.5670742;30.7128016;-80.7573291;1.5423342;-0.053569;7.9174776;1.3996154
220.6670593;30.6128656;-80.7542168;1.5370016;-0.053099;7.9351328;1.4131347
220.7670444;30.5129466;-80.750574;1.531716;-0.0526289;7.9529188;1.4267722
220.8670294;30.4130492;-80.7464055;1.5264774;-0.052158;7.9708362;1.4405704
220.9670145;30.3131737;-80.7417161;1.5212859;-0.0516869;7.988886;1.4544945
221.0669996;30.2133251;-80.7365106;1.5161416;-0.0512155;8.0070691;1.468563
221.1669847;30.1135031;-80.7307938;1.5110443;-0.0507441;8.0253862;1.4827484
221.2669697;30.0137128;-80.7245707;1.5059943;-0.0502715;8.043838;1.4971325
221.3669548;29.9139535;-80.717846;1.5009915;-0.0497986;8.0624259;1.5116671
221.4669399;29.8142306;-80.7106248;1.496036;-0.0493277;8.0811509;1.5261937
221.566925;29.7145427;-80.7029117;1.4911274;-0.0488583;8.1000119;1.5407587
221.66691;29.6148957;-80.6947119;1.4862659;-0.0483869;8.1190085;1.5555913
221.7668951;29.5152873;-80.6860299;1.4814515;-0.0479148;8.138143;1.5706035
221.8668802;29.4157241;-80.6768711;1.4766847;-0.0474326;8.1574165;1.5864265
221.9668653;29.3162028;-80.6672399;1.4719665;-0.0469453;8.1768382;1.6027309
222.0668503;29.2167309;-80.6571419;1.4672944;-0.0465369;8.1964127;1.613884
222.1668354;29.1173038;-80.6465809;1.4626599;-0.0461655;8.2160763;1.6226891
222.2668205;29.0179301;-80.6355613;1.4580594;-0.0458907;8.2357998;1.6250942
222.3668056;28.918604;-80.6240854;1.4534825;-0.0456605;8.2555054;1.6246117
222.4667906;28.8193353;-80.6121567;1.4489291;-0.0454192;8.2751582;1.6250481
222.5667757;28.7201176;-80.5997768;1.4444;-0.0451738;8.2947697;1.6259174
222.6667608;28.6209611;-80.5869494;1.4398957;-0.0449286;8.3143454;1.6269248
222.7667459;28.5218588;-80.5736761;1.4354156;-0.0446838;8.3338872;1.6280493
222.8667309;28.4228213;-80.5599609;1.4309601;-0.0444423;8.3533967;1.6290925
222.966716;28.3238411;-80.545805;1.4265284;-0.0442027;8.3728733;1.6301531
223.0667011;28.2249292;-80.5312125;1.4221209;-0.0439628;8.3923172;1.631382
223.1666862;28.1260775;-80.5161846;1.4177372;-0.0437233;8.4117309;1.6327245
223.2666712;28.0272973;-80.5007255;1.4133776;-0.0434845;8.4311157;1.634166
223.3666563;27.9285803;-80.4848362;1.4090416;-0.0432464;8.4504732;1.6356905
223.4666414;27.829938;-80.4685211;1.4047296;-0.0430084;8.4698044;1.6373563
223.5666265;27.7313617;-80.4517811;1.4004411;-0.042771;8.4891112;1.639117
223.6666115;27.632863;-80.4346206;1.3961766;-0.0425335;8.5083949;1.6410238
223.7665966;27.5344329;-80.4170404;1.3919357;-0.0422966;8.5276573;1.6430239
223.8665817;27.4360833;-80.3990451;1.3877186;-0.0420594;8.5468997;1.6451814
223.9665667;27.337805;-80.3806354;1.383525;-0.0418229;8.5661241;1.6474319
224.0665518;27.2396098;-80.3618158;1.3793553;-0.041586;8.5853316;1.6498433
224.1665369;27.1414885;-80.3425871;1.375209;-0.0413496;8.6045243;1.6523475
224.266522;27.0434526;-80.322954;1.3710866;-0.0411135;8.6237033;1.654968
224.366507;26.9454932;-80.3029169;1.3669875;-0.0408781;8.64287;1.6576607
224.4664921;26.8476215;-80.2824807;1.3629123;-0.0406403;8.6620255;1.660678
224.5664772;26.7498287;-80.2616459;1.3588607;-0.0404022;8.6811734;1.663837
224.6664623;26.6521258;-80.2404173;1.3548327;-0.0401721;8.7003155;1.6665286
224.7664473;26.5545041;-80.2187954;1.3508274;-0.0399451;8.7194464;1.6691079
224.8664324;26.4569742;-80.1967848;1.3468458;-0.0396956;8.7385649;1.673542
224.9664175;26.3595278;-80.1743863;1.3428895;-0.0394399;8.7576923;1.6785699
225.0664026;26.2621751;-80.1516047;1.3389601;-0.0391543;8.7768354;1.6860409
225.1663876;26.1649078;-80.1284412;1.3350599;-0.0388602;8.7960217;1.6942887
225.2663727;26.0677356;-80.1049009;1.3311891;-0.0385688;8.8152597;1.7024569
225.3663578;25.9706507;-80.0809851;1.3273472;-0.0382787;8.8345484;1.7106474
225.4663429;25.8736623;-80.0566989;1.3235344;-0.0379913;8.8538875;1.7187623
225.5663279;25.7767626;-80.0320433;1.3197501;-0.0377053;8.8732758;1.7268928
225.666313;25.6799606;-80.0070238;1.3159945;-0.0374191;8.8927134;1.7351751
225.7662981;25.5832489;-79.9816411;1.3122673;-0.0371334;8.9122014;1.7435432
225.8662832;25.4866361;-79.9559007;1.3085689;-0.0368488;8.9317406;1.7519508
225.9662682;25.3901149;-79.9298034;1.3048986;-0.0365652;8.9513311;1.7604132
226.0662533;25.2936935;-79.9033544;1.3012569;-0.0362821;8.9709731;1.7689578
226.1662384;25.197365;-79.8765548;1.2976433;-0.0359999;8.9906673;1.7775707
226.2662235;25.1011372;-79.8494096;1.294058;-0.0357183;9.0104139;1.7862574
226.3662085;25.0050035;-79.82192;1.2905006;-0.0354376;9.0302136;1.7950123
